,manufacturer,model,version,power(kW),fuel_date,trip_distance(km),quantity(kWh),fuel_type,tire_type,city,motor_way,country_roads,driving_style,consumption(kWh/100km),A/C,park_heating,avg_speed(km/h),ecr_deviation
2645,Volkswagen,Golf,e-Golf,85,24.12.2015,3,0.52,Electricity,Winter tires,1,0,0,Normal,17.6,0,0,27.0,0.8
2646,Volkswagen,Golf,e-Golf,85,24.12.2015,14,1.88,Electricity,Winter tires,1,0,0,Normal,13.4,0,0,24.0,-3.4
2647,Volkswagen,Golf,e-Golf,85,23.12.2015,23,3.4,Electricity,Winter tires,1,1,0,Normal,14.8,0,0,42.0,-2.0
2648,Volkswagen,Golf,e-Golf,85,22.12.2015,2,0.36,Electricity,Winter tires,1,0,0,Normal,18.3,0,0,19.0,1.5
2649,Volkswagen,Golf,e-Golf,85,22.12.2015,2,0.25,Electricity,Winter tires,1,0,0,Normal,12.5,0,0,23.0,-4.3
2650,Volkswagen,Golf,e-Golf,85,20.12.2015,6,0.95,Electricity,Winter tires,1,0,0,Normal,15.9,0,1,22.0,-0.9
2651,Volkswagen,Golf,e-Golf,85,20.12.2015,4,0.5,Electricity,Winter tires,1,0,0,Normal,12.6,0,0,30.0,-4.2
2652,Volkswagen,Golf,e-Golf,85,19.12.2015,35,4.62,Electricity,Winter tires,1,0,1,Moderate,13.2,0,0,33.0,-3.6
2653,Volkswagen,Golf,e-Golf,85,19.12.2015,11,1.54,Electricity,Winter tires,1,0,0,Moderate,14.0,0,0,15.0,-2.8
2654,Volkswagen,Golf,e-Golf,85,18.12.2015,5,0.68,Electricity,Winter tires,1,0,0,Normal,13.8,0,0,30.0,-3.0
2655,Volkswagen,Golf,e-Golf,85,18.12.2015,8,0.87,Electricity,Winter tires,1,0,0,Normal,10.9,0,0,26.0,-5.9
2656,Volkswagen,Golf,e-Golf,85,18.12.2015,20,1.9,Electricity,Winter tires,1,1,1,Normal,9.5,0,0,28.0,-7.3
2657,Volkswagen,Golf,e-Golf,85,18.12.2015,20,3.66,Electricity,Winter tires,1,1,1,Normal,18.3,0,0,48.0,1.5
2658,Volkswagen,Golf,e-Golf,85,17.12.2015,20,1.62,Electricity,Winter tires,1,1,1,Moderate,8.1,0,0,39.0,-8.7
2659,Volkswagen,Golf,e-Golf,85,17.12.2015,20,3.76,Electricity,Winter tires,1,1,1,Moderate,18.8,0,1,45.0,2.0
2660,Volkswagen,Golf,e-Golf,85,16.12.2015,20,1.64,Electricity,Winter tires,1,1,1,Moderate,8.2,0,0,41.0,-8.6
2661,Volkswagen,Golf,e-Golf,85,16.12.2015,20,3.56,Electricity,Winter tires,1,1,1,Moderate,17.8,0,0,44.0,1.0
2662,Volkswagen,Golf,e-Golf,85,16.12.2015,8,1.1,Electricity,Winter tires,1,0,0,Normal,13.8,0,0,43.0,-3.0
2663,Volkswagen,Golf,e-Golf,85,15.12.2015,38,3.88,Electricity,Winter tires,1,0,1,Normal,10.2,0,1,35.0,-6.6
2664,Volkswagen,Golf,e-Golf,85,15.12.2015,20,3.64,Electricity,Winter tires,1,1,1,Normal,18.2,0,0,44.0,1.4
2665,Volkswagen,Golf,e-Golf,85,14.12.2015,20,2.14,Electricity,Winter tires,1,1,1,Normal,10.7,0,0,38.0,-6.1
2666,Volkswagen,Golf,e-Golf,85,14.12.2015,20,3.74,Electricity,Winter tires,1,1,1,Normal,18.7,0,0,46.0,1.9
2667,Volkswagen,Golf,e-Golf,85,13.12.2015,12,1.65,Electricity,Winter tires,1,0,0,Normal,13.8,0,0,22.0,-3.0
2668,Volkswagen,Golf,e-Golf,85,13.12.2015,6,0.93,Electricity,Winter tires,1,0,0,Normal,15.6,0,0,24.0,-1.2
2669,Volkswagen,Golf,e-Golf,85,13.12.2015,3,0.49,Electricity,Winter tires,1,0,0,Fast,16.6,0,1,23.0,-0.2
2670,Volkswagen,Golf,e-Golf,85,12.12.2015,45,5.89,Electricity,Winter tires,1,0,1,Moderate,13.1,0,0,27.0,-3.7
2671,Volkswagen,Golf,e-Golf,85,12.12.2015,44,5.85,Electricity,Winter tires,1,0,1,Moderate,13.3,0,0,28.0,-3.5
2672,Volkswagen,Golf,e-Golf,85,11.12.2015,36,3.96,Electricity,Winter tires,1,0,1,Fast,11.0,0,1,33.0,-5.8
2673,Volkswagen,Golf,e-Golf,85,11.12.2015,20,4.02,Electricity,Winter tires,1,1,1,Fast,20.1,0,1,44.0,3.3
2674,Volkswagen,Golf,e-Golf,85,10.12.2015,20,2.0,Electricity,Winter tires,1,1,1,Fast,10.0,0,1,39.0,-6.8
2675,Volkswagen,Golf,e-Golf,85,10.12.2015,20,3.8,Electricity,Winter tires,1,1,1,Normal,19.0,0,1,47.0,2.2
2676,Volkswagen,Golf,e-Golf,85,09.12.2015,20,1.86,Electricity,Winter tires,1,1,1,Normal,9.3,0,0,47.0,-7.5
2677,Volkswagen,Golf,e-Golf,85,08.12.2015,2,0.35,Electricity,Winter tires,1,0,0,Normal,17.8,0,0,20.0,1.0
2678,Volkswagen,Golf,e-Golf,85,08.12.2015,2,0.21,Electricity,Winter tires,1,0,0,Normal,10.7,0,0,22.0,-6.1
2679,Volkswagen,Golf,e-Golf,85,08.12.2015,20,1.76,Electricity,Winter tires,1,1,1,Normal,8.8,0,0,36.0,-8.0
2680,Volkswagen,Golf,e-Golf,85,08.12.2015,20,3.72,Electricity,Winter tires,1,1,1,Normal,18.6,0,0,48.0,1.8
2681,Volkswagen,Golf,e-Golf,85,06.12.2015,454,71.27,Electricity,Winter tires,0,1,0,Moderate,76.0,0,0,76.0,59.2
2682,Volkswagen,Golf,e-Golf,85,06.12.2015,118,18.64,Electricity,Winter tires,0,0,1,Moderate,18.64,0,0,60.0,1.84
2683,Volkswagen,Golf,e-Golf,85,05.12.2015,551,76.58,Electricity,Winter tires,0,1,0,Moderate,13.9,0,0,70.0,-2.9
2684,Volkswagen,Golf,e-Golf,85,05.12.2015,5,0.82,Electricity,Winter tires,1,0,0,Normal,16.4,0,1,19.0,-0.4
2685,Volkswagen,Golf,e-Golf,85,03.12.2015,2,0.33,Electricity,Winter tires,1,0,0,Normal,16.6,0,0,12.0,-0.2
2686,Volkswagen,Golf,e-Golf,85,03.12.2015,19,1.84,Electricity,Winter tires,1,1,1,Normal,9.7,0,0,37.0,-7.1
2687,Volkswagen,Golf,e-Golf,85,03.12.2015,20,3.76,Electricity,Winter tires,1,1,1,Normal,18.8,0,0,42.0,2.0
2688,Volkswagen,Golf,e-Golf,85,02.12.2015,20,3.64,Electricity,Winter tires,1,1,1,Normal,18.2,0,0,42.0,1.4
2689,Volkswagen,Golf,e-Golf,85,02.12.2015,22,2.13,Electricity,Winter tires,1,1,1,Normal,9.7,0,0,37.0,-7.1
2690,Volkswagen,Golf,e-Golf,85,02.12.2015,20,3.68,Electricity,Winter tires,1,1,1,Normal,18.4,0,0,45.0,1.6
2691,Volkswagen,Golf,e-Golf,85,01.12.2015,24,2.68,Electricity,Winter tires,1,0,1,Normal,11.2,0,0,30.0,-5.6
2692,Volkswagen,Golf,e-Golf,85,01.12.2015,20,3.7,Electricity,Winter tires,1,1,1,Normal,18.5,0,0,43.0,1.7
2693,Volkswagen,Golf,e-Golf,85,30.11.2015,51,7.03,Electricity,Winter tires,1,1,1,Normal,13.8,0,0,33.0,-3.0
2694,Volkswagen,Golf,e-Golf,85,30.11.2015,20,4.0,Electricity,Winter tires,1,1,1,Normal,20.0,0,1,45.0,3.2
2695,Volkswagen,Golf,e-Golf,85,28.11.2015,11,1.55,Electricity,Winter tires,1,0,0,Normal,14.1,0,0,31.0,-2.7
2696,Volkswagen,Golf,e-Golf,85,27.11.2015,20,1.92,Electricity,Winter tires,1,1,1,Normal,9.6,0,0,41.0,-7.2
2697,Volkswagen,Golf,e-Golf,85,27.11.2015,19,3.57,Electricity,Winter tires,1,1,1,Normal,18.8,0,0,53.0,2.0
2698,Volkswagen,Golf,e-Golf,85,26.11.2015,29,4.49,Electricity,Winter tires,1,0,1,Normal,15.5,0,1,39.0,-1.3
2699,Volkswagen,Golf,e-Golf,85,26.11.2015,10,1.73,Electricity,Winter tires,1,0,0,Normal,17.3,0,0,25.0,0.5
2700,Volkswagen,Golf,e-Golf,85,26.11.2015,20,3.76,Electricity,Winter tires,1,1,1,Fast,18.8,0,0,51.0,2.0
2701,Volkswagen,Golf,e-Golf,85,25.11.2015,20,2.1,Electricity,Winter tires,1,1,1,Normal,10.5,0,1,43.0,-6.3
2702,Volkswagen,Golf,e-Golf,85,25.11.2015,20,3.86,Electricity,Winter tires,1,1,1,Fast,19.3,0,0,50.0,2.5
2703,Volkswagen,Golf,e-Golf,85,24.11.2015,22,3.08,Electricity,Winter tires,1,1,1,Normal,14.0,0,1,37.0,-2.8
2704,Volkswagen,Golf,e-Golf,85,24.11.2015,2,0.37,Electricity,Winter tires,1,0,0,Normal,18.7,0,0,23.0,1.9
2705,Volkswagen,Golf,e-Golf,85,24.11.2015,20,3.86,Electricity,Winter tires,1,1,1,Normal,19.3,0,1,46.0,2.5
2706,Volkswagen,Golf,e-Golf,85,23.11.2015,19,2.22,Electricity,Winter tires,1,1,1,Fast,11.7,0,0,50.0,-5.1
2707,Volkswagen,Golf,e-Golf,85,23.11.2015,20,3.74,Electricity,Winter tires,1,1,1,Fast,18.7,0,0,53.0,1.9
2708,Volkswagen,Golf,e-Golf,85,21.11.2015,20,4.06,Electricity,Winter tires,1,1,1,Fast,20.6,0,1,57.0,3.8
2709,Volkswagen,Golf,e-Golf,85,20.11.2015,19,2.01,Electricity,Winter tires,1,1,1,Fast,10.6,0,1,50.0,-6.2
2710,Volkswagen,Golf,e-Golf,85,20.11.2015,20,1.82,Electricity,Winter tires,1,1,1,Fast,9.1,0,1,51.0,-7.7
2711,Volkswagen,Golf,e-Golf,85,20.11.2015,20,4.08,Electricity,Winter tires,1,1,1,Fast,20.4,0,1,50.0,3.6
2712,Volkswagen,Golf,e-Golf,85,19.11.2015,20,2.24,Electricity,Winter tires,1,1,1,Normal,11.2,0,1,34.0,-5.6
2713,Volkswagen,Golf,e-Golf,85,19.11.2015,20,3.7,Electricity,Winter tires,1,1,1,Normal,18.5,0,0,43.0,1.7
2714,Volkswagen,Golf,e-Golf,85,18.11.2015,36,3.6,Electricity,Winter tires,1,0,1,Moderate,10.0,0,0,35.0,-6.8
2715,Volkswagen,Golf,e-Golf,85,18.11.2015,20,3.48,Electricity,Winter tires,1,1,1,Moderate,17.4,0,0,51.0,0.6
2716,Volkswagen,Golf,e-Golf,85,17.11.2015,22,2.09,Electricity,Winter tires,1,0,1,Normal,9.5,0,1,35.0,-7.3
2717,Volkswagen,Golf,e-Golf,85,17.11.2015,20,3.96,Electricity,Winter tires,1,1,1,Normal,19.8,0,1,38.0,3.0
2718,Volkswagen,Golf,e-Golf,85,16.11.2015,20,2.26,Electricity,Winter tires,1,1,1,Normal,11.3,0,1,41.0,-5.5
2719,Volkswagen,Golf,e-Golf,85,16.11.2015,20,3.9,Electricity,Winter tires,1,1,1,Normal,19.5,0,1,41.0,2.7
2720,Volkswagen,Golf,e-Golf,85,15.11.2015,6,0.87,Electricity,Winter tires,1,0,1,Moderate,14.6,0,1,22.0,-2.2
2721,Volkswagen,Golf,e-Golf,85,14.11.2015,36,5.29,Electricity,Winter tires,1,1,1,Moderate,14.7,0,1,25.0,-2.1
2722,Volkswagen,Golf,e-Golf,85,13.11.2015,2,0.3,Electricity,Winter tires,1,0,0,Normal,15.4,0,0,20.0,-1.4
2723,Volkswagen,Golf,e-Golf,85,13.11.2015,8,1.09,Electricity,Winter tires,1,0,1,Normal,13.7,0,1,27.0,-3.1
2724,Volkswagen,Golf,e-Golf,85,13.11.2015,20,3.66,Electricity,Winter tires,1,1,1,Normal,18.3,0,1,46.0,1.5
2725,Volkswagen,Golf,e-Golf,85,12.11.2015,20,1.84,Electricity,Winter tires,1,1,1,Normal,9.2,0,1,37.0,-7.6
2726,Volkswagen,Golf,e-Golf,85,12.11.2015,20,3.64,Electricity,Winter tires,1,1,1,Normal,18.2,0,1,42.0,1.4
2727,Volkswagen,Golf,e-Golf,85,11.11.2015,20,1.74,Electricity,Winter tires,1,1,1,Normal,8.7,0,1,40.0,-8.1
2728,Volkswagen,Golf,e-Golf,85,11.11.2015,20,3.78,Electricity,Winter tires,1,1,1,Normal,18.9,0,1,40.0,2.1
2729,Volkswagen,Golf,e-Golf,85,10.11.2015,40,4.2,Electricity,Winter tires,1,1,1,Normal,10.4,0,1,34.0,-6.4
2730,Volkswagen,Golf,e-Golf,85,10.11.2015,2,0.31,Electricity,Winter tires,1,1,1,Normal,15.9,0,1,22.0,-0.9
2731,Volkswagen,Golf,e-Golf,85,10.11.2015,20,3.78,Electricity,Winter tires,1,1,1,Normal,18.9,0,1,45.0,2.1
2732,Volkswagen,Golf,e-Golf,85,09.11.2015,20,1.78,Electricity,Winter tires,1,1,1,Normal,8.9,0,1,42.0,-7.9
2733,Volkswagen,Golf,e-Golf,85,09.11.2015,22,4.04,Electricity,Winter tires,1,1,1,Normal,18.4,0,1,35.0,1.6
2734,Volkswagen,Golf,e-Golf,85,05.11.2015,2,0.37,Electricity,Winter tires,1,0,0,Normal,18.8,0,0,16.0,2.0
2735,Volkswagen,Golf,e-Golf,85,05.11.2015,2,0.21,Electricity,Winter tires,1,0,0,Moderate,10.9,0,0,17.0,-5.9
2736,Volkswagen,Golf,e-Golf,85,04.11.2015,8,1.07,Electricity,Winter tires,1,0,0,Fast,13.4,0,0,28.0,-3.4
2737,Volkswagen,Golf,e-Golf,85,03.11.2015,34,3.4,Electricity,Winter tires,1,0,1,Fast,10.0,0,1,28.0,-6.8
2738,Volkswagen,Golf,e-Golf,85,03.11.2015,8,1.07,Electricity,Winter tires,1,0,0,Moderate,13.4,0,1,30.0,-3.4
2739,Volkswagen,Golf,e-Golf,85,03.11.2015,2,0.24,Electricity,Winter tires,1,0,0,Moderate,12.12,0,0,28.0,-4.68
2740,Volkswagen,Golf,e-Golf,85,03.11.2015,20,4.48,Electricity,Winter tires,1,1,1,Fast,22.4,0,1,51.0,5.6
2741,Volkswagen,Golf,e-Golf,85,02.11.2015,20,1.74,Electricity,Winter tires,1,1,1,Moderate,8.7,0,1,32.0,-8.1
2742,Volkswagen,Golf,e-Golf,85,02.11.2015,20,4.0,Electricity,Winter tires,1,1,1,Normal,20.0,0,1,48.0,3.2
2743,Volkswagen,Golf,e-Golf,85,30.10.2015,34,3.23,Electricity,Winter tires,1,0,1,Normal,9.5,0,1,29.0,-7.3
2744,Volkswagen,Golf,e-Golf,85,30.10.2015,20,4.0,Electricity,Winter tires,1,1,1,Fast,20.0,0,1,50.0,3.2
2745,Volkswagen,Golf,e-Golf,85,29.10.2015,8,0.94,Electricity,Winter tires,1,0,1,Moderate,11.8,0,1,22.0,-5.0
2746,Volkswagen,Golf,e-Golf,85,29.10.2015,1,0.13,Electricity,Winter tires,1,0,0,Moderate,13.6,0,0,17.0,-3.2
2747,Volkswagen,Golf,e-Golf,85,29.10.2015,9,1.27,Electricity,Winter tires,1,0,1,Moderate,14.1,0,1,18.0,-2.7
2748,Volkswagen,Golf,e-Golf,85,29.10.2015,20,1.68,Electricity,Winter tires,1,1,1,Moderate,8.4,0,1,48.0,-8.4
2749,Volkswagen,Golf,e-Golf,85,29.10.2015,20,3.48,Electricity,Winter tires,1,1,1,Moderate,17.4,0,1,41.0,0.6
2750,Volkswagen,Golf,e-Golf,85,28.10.2015,7,0.86,Electricity,Winter tires,1,0,0,Moderate,12.3,0,1,30.0,-4.5
2751,Volkswagen,Golf,e-Golf,85,28.10.2015,20,1.72,Electricity,Winter tires,1,1,1,Moderate,8.6,0,1,33.0,-8.2
2752,Volkswagen,Golf,e-Golf,85,28.10.2015,20,3.74,Electricity,Winter tires,1,1,1,Moderate,18.7,0,1,43.0,1.9
2753,Volkswagen,Golf,e-Golf,85,28.10.2015,2,0.35,Electricity,Winter tires,1,0,0,Moderate,17.5,0,1,21.0,0.7
2754,Volkswagen,Golf,e-Golf,85,27.10.2015,36,3.92,Electricity,Winter tires,1,0,1,Moderate,10.9,0,1,22.0,-5.9
2755,Volkswagen,Golf,e-Golf,85,27.10.2015,20,3.74,Electricity,Winter tires,1,1,1,Moderate,18.7,0,1,43.0,1.9
2756,Volkswagen,Golf,e-Golf,85,26.10.2015,20,1.48,Electricity,Winter tires,1,1,1,Moderate,7.4,0,0,43.0,-9.4
2757,Volkswagen,Golf,e-Golf,85,26.10.2015,20,3.62,Electricity,Winter tires,1,1,1,Moderate,18.1,0,1,43.0,1.3
2758,Volkswagen,Golf,e-Golf,85,25.10.2015,30,3.54,Electricity,Winter tires,1,0,0,Normal,11.8,0,1,33.0,-5.0
2759,Volkswagen,Golf,e-Golf,85,24.10.2015,95,14.06,Electricity,Winter tires,0,1,0,Normal,14.8,0,1,53.0,-2.0
2760,Volkswagen,Golf,e-Golf,85,24.10.2015,20,2.8,Electricity,Winter tires,1,0,1,Normal,14.0,0,1,32.0,-2.8
2761,Volkswagen,Golf,e-Golf,85,23.10.2015,35,3.46,Electricity,Winter tires,1,1,1,Moderate,9.9,0,1,28.0,-6.9
2762,Volkswagen,Golf,e-Golf,85,23.10.2015,1,0.14,Electricity,Winter tires,1,0,0,Moderate,14.0,0,0,15.0,-2.8
2763,Volkswagen,Golf,e-Golf,85,23.10.2015,20,3.82,Electricity,Winter tires,1,1,1,Moderate,19.1,0,1,47.0,2.3
2764,Volkswagen,Golf,e-Golf,85,22.10.2015,23,2.43,Electricity,Winter tires,1,1,1,Normal,10.6,0,1,40.0,-6.2
2765,Volkswagen,Golf,e-Golf,85,22.10.2015,20,4.04,Electricity,Winter tires,1,1,1,Normal,20.2,0,1,41.0,3.4
2766,Volkswagen,Golf,e-Golf,85,21.10.2015,20,2.14,Electricity,Winter tires,1,1,1,Moderate,10.7,0,1,30.0,-6.1
2767,Volkswagen,Golf,e-Golf,85,21.10.2015,20,3.78,Electricity,Winter tires,1,1,1,Moderate,18.9,0,1,40.0,2.1
2768,Volkswagen,Golf,e-Golf,85,20.10.2015,2,0.35,Electricity,Winter tires,1,0,0,Normal,17.8,1,0,27.0,1.0
2769,Volkswagen,Golf,e-Golf,85,20.10.2015,22,2.24,Electricity,Winter tires,1,1,1,Normal,10.2,0,1,43.0,-6.6
2770,Volkswagen,Golf,e-Golf,85,20.10.2015,20,3.86,Electricity,Winter tires,1,0,0,Normal,19.3,0,1,42.0,2.5
2771,Volkswagen,Golf,e-Golf,85,19.10.2015,1,0.14,Electricity,Winter tires,1,0,0,Normal,14.3,0,0,14.0,-2.5
2772,Volkswagen,Golf,e-Golf,85,19.10.2015,21,2.22,Electricity,Winter tires,1,1,1,Normal,10.6,0,1,36.0,-6.2
2773,Volkswagen,Golf,e-Golf,85,19.10.2015,20,3.82,Electricity,Summer tires,1,1,1,Normal,19.1,0,1,46.0,2.3
2774,Volkswagen,Golf,e-Golf,85,18.10.2015,20,2.2,Electricity,Summer tires,1,1,1,Normal,11.0,0,1,32.0,-5.8
2775,Volkswagen,Golf,e-Golf,85,18.10.2015,5,0.81,Electricity,Summer tires,1,0,0,Normal,16.3,0,0,23.0,-0.5
2776,Volkswagen,Golf,e-Golf,85,18.10.2015,4,0.27,Electricity,Summer tires,1,0,0,Normal,6.8,0,0,23.0,-10.0
2777,Volkswagen,Golf,e-Golf,85,18.10.2015,6,1.21,Electricity,Summer tires,1,0,0,Normal,20.3,0,1,27.0,3.5
2778,Volkswagen,Golf,e-Golf,85,18.10.2015,2,0.38,Electricity,Summer tires,1,0,0,Normal,19.2,0,0,23.0,2.4
2779,Volkswagen,Golf,e-Golf,85,17.10.2015,2,0.29,Electricity,Summer tires,1,0,0,Normal,14.8,0,0,21.0,-2.0
2780,Volkswagen,Golf,e-Golf,85,16.10.2015,23,4.3,Electricity,Summer tires,1,0,1,Moderate,18.7,0,0,20.0,1.9
2781,Volkswagen,Golf,e-Golf,85,16.10.2015,20,3.84,Electricity,Summer tires,1,1,1,Normal,19.2,0,1,46.0,2.4
2782,Volkswagen,Golf,e-Golf,85,15.10.2015,20,2.08,Electricity,Summer tires,1,1,1,Normal,10.4,0,1,50.0,-6.4
2783,Volkswagen,Golf,e-Golf,85,15.10.2015,20,4.18,Electricity,Summer tires,1,1,1,Normal,20.9,0,1,48.0,4.1
2784,Volkswagen,Golf,e-Golf,85,14.10.2015,2,0.32,Electricity,Summer tires,1,0,0,Normal,16.2,0,1,16.0,-0.6
2785,Volkswagen,Golf,e-Golf,85,14.10.2015,34,3.74,Electricity,Summer tires,1,0,1,Normal,11.0,0,1,36.0,-5.8
2786,Volkswagen,Golf,e-Golf,85,14.10.2015,20,3.92,Electricity,Summer tires,1,1,1,Normal,19.6,0,1,47.0,2.8
2787,Volkswagen,Golf,e-Golf,85,14.10.2015,22,2.24,Electricity,Summer tires,1,0,1,Normal,10.2,0,1,45.0,-6.6
2788,Volkswagen,Golf,e-Golf,85,13.10.2015,20,3.92,Electricity,Summer tires,1,1,1,Normal,19.6,0,1,51.0,2.8
2789,Volkswagen,Golf,e-Golf,85,12.10.2015,20,1.96,Electricity,Summer tires,1,1,1,Normal,9.8,0,1,51.0,-7.0
2790,Volkswagen,Golf,e-Golf,85,12.10.2015,39,3.9,Electricity,Summer tires,1,1,1,Normal,19.5,0,1,46.0,2.7
2791,Volkswagen,Golf,e-Golf,85,11.10.2015,57,7.69,Electricity,Summer tires,0,1,0,Normal,13.5,0,1,55.0,-3.3
2792,Volkswagen,Golf,e-Golf,85,11.10.2015,3,0.39,Electricity,Summer tires,1,0,0,Normal,13.0,0,1,30.0,-3.8
2793,Volkswagen,Golf,e-Golf,85,09.10.2015,23,1.72,Electricity,Summer tires,1,0,1,Normal,7.5,0,1,39.0,-9.3
2794,Volkswagen,Golf,e-Golf,85,09.10.2015,11,1.02,Electricity,Summer tires,0,1,1,Normal,9.3,0,1,42.0,-7.5
2796,Volkswagen,Golf,e-Golf,85,08.10.2015,7,0.95,Electricity,Summer tires,1,0,1,Normal,13.7,0,1,23.0,-3.1
2797,Volkswagen,Golf,e-Golf,85,08.10.2015,20,1.82,Electricity,Summer tires,1,1,1,Normal,9.1,0,1,49.0,-7.7
2798,Volkswagen,Golf,e-Golf,85,08.10.2015,20,3.98,Electricity,Summer tires,1,1,1,Normal,19.9,0,1,49.0,3.1
2799,Volkswagen,Golf,e-Golf,85,07.10.2015,20,1.82,Electricity,Summer tires,1,1,1,Normal,9.1,0,1,49.0,-7.7
2800,Volkswagen,Golf,e-Golf,85,07.10.2015,20,3.56,Electricity,Summer tires,1,1,1,Normal,17.6,0,0,48.0,0.8
2801,Volkswagen,Golf,e-Golf,85,07.10.2015,4,0.72,Electricity,Summer tires,1,0,0,Normal,18.1,0,0,26.0,1.3
2802,Volkswagen,Golf,e-Golf,85,06.10.2015,22,1.87,Electricity,Summer tires,1,1,1,Normal,8.5,0,0,44.0,-8.3
2803,Volkswagen,Golf,e-Golf,85,06.10.2015,20,3.78,Electricity,Summer tires,1,1,1,Normal,18.78,0,0,52.0,1.98
2804,Volkswagen,Golf,e-Golf,85,05.10.2015,20,1.52,Electricity,Summer tires,1,1,1,Normal,7.6,0,0,48.0,-9.2
2805,Volkswagen,Golf,e-Golf,85,04.10.2015,34,4.01,Electricity,Summer tires,1,0,1,Moderate,11.8,0,0,32.0,-5.0
2806,Volkswagen,Golf,e-Golf,85,04.10.2015,34,4.01,Electricity,Summer tires,1,0,1,Moderate,11.8,0,0,32.0,-5.0
2807,Volkswagen,Golf,e-Golf,85,03.10.2015,8,1.02,Electricity,Summer tires,1,0,0,Moderate,12.8,0,1,30.0,-4.0
2808,Volkswagen,Golf,e-Golf,85,02.10.2015,4,0.59,Electricity,Summer tires,1,0,0,Moderate,12.9,0,1,19.0,-3.9
2809,Volkswagen,Golf,e-Golf,85,02.10.2015,4,0.69,Electricity,Summer tires,1,0,0,Moderate,17.2,0,1,21.0,0.4
2810,Volkswagen,Golf,e-Golf,85,01.10.2015,22,1.67,Electricity,Summer tires,1,0,1,Moderate,7.6,0,0,28.0,-9.2
2811,Volkswagen,Golf,e-Golf,85,01.10.2015,20,3.46,Electricity,Summer tires,1,1,1,Moderate,17.3,0,0,37.0,0.5
2812,Volkswagen,Golf,e-Golf,85,30.09.2015,20,1.64,Electricity,Summer tires,1,1,1,Moderate,8.2,0,0,33.0,-8.6
2813,Volkswagen,Golf,e-Golf,85,30.09.2015,20,3.5,Electricity,Summer tires,1,1,1,Moderate,17.5,0,0,38.0,0.7
2814,Volkswagen,Golf,e-Golf,85,30.09.2015,2,0.3,Electricity,Summer tires,1,0,0,Moderate,15.0,0,1,27.0,-1.8
2815,Volkswagen,Golf,e-Golf,85,29.09.2015,2,0.21,Electricity,Summer tires,1,0,0,Moderate,10.9,0,0,20.0,-5.9
2816,Volkswagen,Golf,e-Golf,85,29.09.2015,20,1.72,Electricity,Summer tires,1,1,1,Moderate,8.6,0,0,37.0,-8.2
2817,Volkswagen,Golf,e-Golf,85,29.09.2015,20,3.82,Electricity,Summer tires,1,1,1,Moderate,19.1,0,1,40.0,2.3
2818,Volkswagen,Golf,e-Golf,85,29.09.2015,20,1.84,Electricity,Summer tires,1,1,1,Moderate,9.2,0,0,37.0,-7.6
2819,Volkswagen,Golf,e-Golf,85,28.09.2015,20,3.7,Electricity,Summer tires,1,1,1,Moderate,18.5,0,1,39.0,1.7
2820,Volkswagen,Golf,e-Golf,85,27.09.2015,40,4.64,Electricity,Summer tires,1,1,0,Normal,11.6,0,0,45.0,-5.2
2821,Volkswagen,Golf,e-Golf,85,26.09.2015,38,3.99,Electricity,Summer tires,1,1,0,Normal,10.5,0,0,54.0,-6.3
2822,Volkswagen,Golf,e-Golf,85,26.09.2015,39,7.06,Electricity,Summer tires,1,1,0,Normal,18.1,0,0,64.0,1.3
2823,Volkswagen,Golf,e-Golf,85,25.09.2015,29,2.72,Electricity,Summer tires,1,0,1,Normal,9.4,0,0,26.0,-7.4
2824,Volkswagen,Golf,e-Golf,85,25.09.2015,20,3.58,Electricity,Summer tires,1,1,1,Normal,17.9,0,0,53.0,1.1
2825,Volkswagen,Golf,e-Golf,85,24.09.2015,26,2.54,Electricity,Summer tires,1,0,1,Normal,9.8,0,1,28.0,-7.0
2826,Volkswagen,Golf,e-Golf,85,24.09.2015,20,3.94,Electricity,Summer tires,1,1,1,Normal,19.7,0,1,46.0,2.9
2827,Volkswagen,Golf,e-Golf,85,23.09.2015,20,1.76,Electricity,Summer tires,1,1,1,Normal,8.8,0,0,42.0,-8.0
2828,Volkswagen,Golf,e-Golf,85,23.09.2015,20,3.74,Electricity,Summer tires,1,1,1,Normal,18.7,0,1,45.0,1.9
2829,Volkswagen,Golf,e-Golf,85,23.09.2015,2,0.28,Electricity,Summer tires,1,0,0,Normal,14.1,0,1,12.0,-2.7
2830,Volkswagen,Golf,e-Golf,85,23.09.2015,20,3.7,Electricity,Summer tires,1,1,1,Normal,18.5,0,1,47.0,1.7
2831,Volkswagen,Golf,e-Golf,85,22.09.2015,20,1.7,Electricity,Summer tires,1,1,1,Normal,8.5,0,0,49.0,-8.3
2832,Volkswagen,Golf,e-Golf,85,22.09.2015,7,0.83,Electricity,Summer tires,1,0,0,Normal,11.9,0,0,30.0,-4.9
2833,Volkswagen,Golf,e-Golf,85,21.09.2015,34,3.26,Electricity,Summer tires,1,0,1,Normal,9.6,0,0,34.0,-7.2
2834,Volkswagen,Golf,e-Golf,85,21.09.2015,19,3.53,Electricity,Summer tires,1,1,1,Normal,18.6,0,0,42.0,1.8
2835,Volkswagen,Golf,e-Golf,85,19.09.2015,110,14.52,Electricity,Summer tires,1,1,1,Moderate,13.2,0,0,48.0,-3.6
